City,Price,Date,Beach
Paris,103.77,2025-12-30,False
Amsterdam,87.97,2025-12-30,False
Rome,114.89,2025-12-30,True
Madrid,118.83,2025-12-30,False
Lisbon,105.31,2025-12-30,True
Athens,151.53,2025-12-30,True
Barcelona,96.24,2025-12-29,True
Berlin,57.96,2025-12-26,False
Milan,83.65,2025-12-30,False
Vienna,51.52,2025-12-30,False
Brussels,105.31,2025-12-28,False
Prague,63.41,2025-12-28,False
Budapest,53.25,2025-12-28,False
Zurich,176.69,2025-12-26,False
Cairo,246.07,2025-12-30,False
Casablanca,156.65,2025-12-30,True
Marrakech,107.48,2025-12-29,False
Tunis,201.13,2025-12-30,True
Algiers,169.41,2025-12-30,True
Tangier,123.11,2025-12-30,True
Beirut,183.77,2025-12-26,True
Amman,113.44,2025-12-30,True
Istanbul,211.18,2025-12-30,True
Doha,373.72,2025-12-28,True
Manama,292.42,2025-12-29,True
Nice,141.58,2025-12-30,True
Santorini,202.77,2025-12-30,True
Albufeira,50.84,2025-12-30,True
Catania,113.43,2025-12-30,True
Malaga,90.16,2025-12-30,True
Dubrovnik,161.27,2025-12-27,True
Naples,117.31,2025-12-29,True
Toulon,224.1,2025-12-30,True
Sharm El Sheikh,117.18,2025-12-29,True
Hurghada,134.09,2025-12-30,True
Djerba,202.22,2025-12-28,True
Essaouira,91.66,2025-12-30,True
Agadir,257.01,2025-12-27,True
