City,Price,Date,Beach
Paris,100.52,2025-08-20,False
Amsterdam,79.11,2025-08-21,False
Rome,118.81,2025-08-18,True
Madrid,123.57,2025-08-18,False
Lisbon,162.34,2025-08-22,True
Athens,148.57,2025-08-22,True
Barcelona,81.32,2025-08-18,True
Berlin,102.15,2025-08-22,False
Milan,156.23,2025-08-18,False
Brussels,111.59,2025-08-20,False
Prague,79.15,2025-08-22,False
Zurich,174.61,2025-08-20,False
Cairo,146.62,2025-08-20,False
Casablanca,117.69,2025-08-19,True
Marrakech,101.66,2025-08-20,False
Tunis,165.56,2025-08-20,True
Algiers,127.87,2025-08-20,True
Tangier,170.81,2025-08-19,True
Beirut,143.74,2025-08-19,True
Istanbul,190.85,2025-08-18,True
Doha,230.78,2025-08-19,True
Manama,299.78,2025-08-21,True
Nice,129.24,2025-08-20,True
Santorini,157.18,2025-08-21,True
Albufeira,38.62,2025-08-19,True
Catania,111.62,2025-08-20,True
Malaga,62.8,2025-08-19,True
Dubrovnik,140.75,2025-08-20,True
Naples,145.62,2025-08-18,True
Toulon,274.91,2025-08-22,True
Sharm El Sheikh,186.91,2025-08-22,True
Hurghada,148.9,2025-08-19,True
Djerba,213.51,2025-08-18,True
Essaouira,116.9,2025-08-20,True
Agadir,173.69,2025-08-20,True
