City,Price,Date,Beach
Paris,47.55,2025-11-16,False
Amsterdam,56.56,2025-11-19,False
Rome,50.89,2025-11-17,True
Lisbon,64.4,2025-11-19,True
Barcelona,39.71,2025-11-17,True
Berlin,56.71,2025-11-17,False
Milan,61.58,2025-11-16,False
Vienna,56.16,2025-11-16,False
Brussels,59.96,2025-11-17,False
Budapest,31.7,2025-11-16,False
Zurich,60.88,2025-11-17,False
Cairo,140.45,2025-11-19,False
Tunis,140.15,2025-11-15,True
Algiers,105.4,2025-11-16,True
Tangier,54.08,2025-11-18,True
Beirut,104.22,2025-11-15,True
Amman,55.29,2025-11-17,True
Istanbul,94.02,2025-11-19,True
Manama,162.87,2025-11-17,True
Nice,60.87,2025-11-16,True
Santorini,106.21,2025-11-18,True
Albufeira,25.7,2025-11-16,True
Malaga,34.78,2025-11-16,True
Dubrovnik,55.91,2025-11-19,True
Toulon,196.15,2025-11-18,True
Djerba,75.48,2025-11-17,True
Essaouira,182.12,2025-11-17,True
Agadir,51.42,2025-11-16,True
