City,Price,Date,Beach
Paris,106.71,2025-10-23,False
Rome,64.96,2025-10-25,True
Madrid,38.39,2025-10-27,False
Lisbon,95.9,2025-10-27,True
Athens,58.23,2025-10-27,True
Barcelona,40.37,2025-10-25,True
Berlin,110.81,2025-10-27,False
Milan,86.99,2025-10-27,False
Vienna,31.16,2025-10-23,False
Brussels,102.52,2025-10-27,False
Budapest,63.33,2025-10-23,False
Zurich,79.09,2025-10-27,False
Cairo,126.11,2025-10-23,False
Casablanca,114.15,2025-10-27,True
Marrakech,48.17,2025-10-23,False
Tunis,160.63,2025-10-26,True
Algiers,98.16,2025-10-27,True
Beirut,110.61,2025-10-23,True
Amman,82.09,2025-10-27,True
Istanbul,145.23,2025-10-27,True
Doha,192.26,2025-10-24,True
Manama,203.15,2025-10-24,True
Nice,69.45,2025-10-27,True
Santorini,48.59,2025-10-23,True
Albufeira,59.56,2025-10-24,True
Catania,37.8,2025-10-27,True
Malaga,45.32,2025-10-27,True
Dubrovnik,36.39,2025-10-26,True
Naples,42.67,2025-10-26,True
Toulon,276.06,2025-10-23,True
Sharm El Sheikh,123.4,2025-10-25,True
Hurghada,142.86,2025-10-27,True
Djerba,131.38,2025-10-27,True
Essaouira,87.28,2025-10-27,True
Agadir,82.2,2025-10-25,True
