City,Price,Date,Beach
Paris,84.41,2026-02-11,False
Amsterdam,70.13,2026-02-12,False
Rome,72.33,2026-02-11,True
Madrid,87.16,2026-02-10,False
Lisbon,90.93,2026-02-09,True
Athens,118.05,2026-02-13,True
Barcelona,89.5,2026-02-11,True
Berlin,69.22,2026-02-09,False
Milan,68.97,2026-02-09,False
Vienna,77.05,2026-02-09,False
Brussels,52.52,2026-02-09,False
Prague,70.13,2026-02-12,False
Budapest,77.68,2026-02-09,False
Zurich,119.58,2026-02-10,False
Cairo,248.05,2026-02-10,False
Casablanca,136.75,2026-02-13,True
Marrakech,73.09,2026-02-09,False
Tunis,146.11,2026-02-09,True
Algiers,159.76,2026-02-11,True
Tangier,85.6,2026-02-11,True
Beirut,133.59,2026-02-11,True
Amman,96.64,2026-02-09,True
Istanbul,107.07,2026-02-14,True
Doha,264.37,2026-02-09,True
Manama,187.24,2026-02-11,True
Nice,113.07,2026-02-09,True
Santorini,209.3,2026-02-11,True
Albufeira,61.23,2026-02-10,True
Catania,92.48,2026-02-10,True
Malaga,65.09,2026-02-09,True
Dubrovnik,221.98,2026-02-10,True
Naples,130.42,2026-02-10,True
Toulon,196.24,2026-02-11,True
Sharm El Sheikh,136.94,2026-02-10,True
Hurghada,137.11,2026-02-09,True
Djerba,272.09,2026-02-14,True
Essaouira,91.37,2026-02-09,True
Agadir,42.46,2026-02-11,True
