City,Price,Date,Beach
Paris,84.14,2025-10-21,False
Amsterdam,76.27,2025-10-21,False
Rome,64.79,2025-10-22,True
Madrid,71.3,2025-10-21,False
Lisbon,83.98,2025-10-20,True
Athens,65.6,2025-10-22,True
Barcelona,29.63,2025-10-22,True
Berlin,64.7,2025-10-20,False
Milan,62.22,2025-10-21,False
Vienna,26.29,2025-10-22,False
Brussels,59.81,2025-10-20,False
Prague,48.71,2025-10-22,False
Budapest,43.9,2025-10-21,False
Zurich,83.21,2025-10-22,False
Cairo,160.04,2025-10-22,False
Casablanca,116.6,2025-10-21,True
Marrakech,64.78,2025-10-20,False
Tunis,120.92,2025-10-19,True
Algiers,80.14,2025-10-22,True
Tangier,73.33,2025-10-20,True
Beirut,108.62,2025-10-21,True
Amman,136.04,2025-10-21,True
Istanbul,112.91,2025-10-22,True
Doha,169.4,2025-10-21,True
Manama,223.88,2025-10-20,True
Nice,62.4,2025-10-21,True
Santorini,82.64,2025-10-21,True
Albufeira,42.92,2025-10-19,True
Catania,41.79,2025-10-22,True
Malaga,61.03,2025-10-21,True
Dubrovnik,50.74,2025-10-22,True
Toulon,198.65,2025-10-20,True
Sharm El Sheikh,123.81,2025-10-22,True
Hurghada,171.88,2025-10-20,True
Djerba,139.89,2025-10-20,True
Essaouira,99.26,2025-10-22,True
Agadir,93.07,2025-10-18,True
