City,Price,Date,Beach
Paris,84.13,2025-12-31,False
Amsterdam,101.78,2026-01-01,False
Rome,74.6,2025-12-31,True
Madrid,50.2,2025-12-31,False
Lisbon,55.47,2026-01-01,True
Athens,87.0,2026-01-01,True
Barcelona,69.34,2025-12-31,True
Berlin,70.97,2025-12-31,False
Milan,82.77,2025-12-30,False
Vienna,35.67,2025-12-30,False
Brussels,99.79,2025-12-31,False
Prague,39.02,2025-12-31,False
Budapest,36.61,2025-12-31,False
Zurich,100.95,2025-12-29,False
Cairo,175.28,2026-01-01,False
Casablanca,103.93,2025-12-30,True
Marrakech,60.42,2026-01-01,False
Tunis,149.83,2025-12-31,True
Algiers,191.01,2025-12-29,True
Tangier,90.9,2025-12-31,True
Beirut,103.06,2025-12-31,True
Amman,110.02,2026-01-01,True
Istanbul,116.94,2025-12-30,True
Doha,271.41,2025-12-31,True
Manama,217.12,2025-12-31,True
Nice,94.43,2026-01-01,True
Santorini,162.33,2025-12-31,True
Albufeira,39.56,2025-12-31,True
Catania,52.03,2026-01-01,True
Malaga,47.15,2026-01-01,True
Dubrovnik,125.93,2025-12-31,True
Naples,34.65,2026-01-01,True
Toulon,165.64,2026-01-01,True
Sharm El Sheikh,95.95,2026-01-01,True
Hurghada,96.59,2025-12-30,True
Djerba,134.55,2026-01-01,True
Essaouira,77.82,2026-01-01,True
Agadir,41.55,2025-12-31,True
