City,Price,Date,Beach
Paris,109.82,2025-07-22,False
Amsterdam,126.83,2025-07-18,False
Rome,99.56,2025-07-18,True
Madrid,114.33,2025-07-18,False
Lisbon,106.31,2025-07-19,True
Athens,143.14,2025-07-21,True
Barcelona,90.76,2025-07-18,True
Berlin,130.82,2025-07-21,False
Milan,116.67,2025-07-22,False
Vienna,151.45,2025-07-22,False
Brussels,115.05,2025-07-19,False
Prague,124.58,2025-07-18,False
Budapest,96.04,2025-07-18,False
Zurich,126.83,2025-07-18,False
Cairo,254.85,2025-07-21,False
Casablanca,195.86,2025-07-21,True
Marrakech,156.11,2025-07-20,False
Tunis,205.66,2025-07-22,True
Algiers,215.32,2025-07-22,True
Tangier,250.32,2025-07-21,True
Beirut,275.32,2025-07-22,True
Amman,262.56,2025-07-22,True
Istanbul,224.38,2025-07-19,True
Manama,253.33,2025-07-19,True
Nice,102.29,2025-07-19,True
Santorini,178.72,2025-07-22,True
Albufeira,87.7,2025-07-22,True
Catania,82.68,2025-07-18,True
Malaga,112.63,2025-07-19,True
Dubrovnik,103.94,2025-07-19,True
Naples,109.4,2025-07-18,True
Sharm El Sheikh,242.19,2025-07-18,True
Hurghada,227.36,2025-07-20,True
Djerba,267.85,2025-07-22,True
Essaouira,204.9,2025-07-19,True
Agadir,192.35,2025-07-20,True
