City,Price,Date,Beach
Paris,84.84,2025-11-01,False
Amsterdam,62.86,2025-10-31,False
Rome,79.75,2025-11-01,True
Madrid,70.97,2025-10-31,False
Lisbon,55.08,2025-11-04,True
Athens,75.69,2025-10-31,True
Barcelona,29.75,2025-11-01,True
Berlin,44.88,2025-11-03,False
Milan,58.5,2025-10-31,False
Vienna,66.53,2025-11-03,False
Brussels,58.91,2025-11-04,False
Prague,56.37,2025-11-03,False
Budapest,42.26,2025-11-02,False
Zurich,91.08,2025-11-03,False
Cairo,159.22,2025-11-03,False
Casablanca,86.84,2025-11-04,True
Marrakech,50.21,2025-11-02,False
Tunis,109.56,2025-11-04,True
Algiers,99.0,2025-11-03,True
Tangier,61.86,2025-11-01,True
Beirut,116.09,2025-11-02,True
Amman,88.31,2025-11-02,True
Istanbul,128.41,2025-11-04,True
Doha,187.1,2025-11-03,True
Manama,124.66,2025-11-04,True
Nice,83.19,2025-11-03,True
Santorini,115.5,2025-11-04,True
Albufeira,25.77,2025-11-01,True
Catania,66.93,2025-10-31,True
Malaga,24.74,2025-11-04,True
Dubrovnik,60.35,2025-11-01,True
Naples,57.15,2025-11-04,True
Toulon,264.93,2025-11-01,True
Hurghada,113.95,2025-11-04,True
Djerba,129.43,2025-11-02,True
Essaouira,84.26,2025-11-03,True
Agadir,50.06,2025-11-03,True
