City,Price,Date,Beach
Amsterdam,112.41,2025-08-22,False
Rome,118.81,2025-08-20,True
Madrid,85.67,2025-08-19,False
Lisbon,107.04,2025-08-19,True
Athens,75.72,2025-08-22,True
Barcelona,86.81,2025-08-20,True
Berlin,94.5,2025-08-20,False
Milan,81.72,2025-08-20,False
Vienna,169.78,2025-08-19,False
Brussels,145.0,2025-08-23,False
Prague,91.61,2025-08-20,False
Budapest,114.79,2025-08-21,False
Zurich,114.75,2025-08-19,False
Cairo,161.0,2025-08-22,False
Casablanca,144.56,2025-08-20,True
Marrakech,84.73,2025-08-21,False
Tunis,183.31,2025-08-19,True
Algiers,167.22,2025-08-22,True
Tangier,138.8,2025-08-21,True
Beirut,155.11,2025-08-21,True
Amman,174.87,2025-08-23,True
Istanbul,151.11,2025-08-23,True
Manama,265.17,2025-08-22,True
Nice,119.03,2025-08-22,True
Santorini,47.58,2025-08-21,True
Albufeira,38.62,2025-08-19,True
Catania,51.17,2025-08-20,True
Malaga,38.62,2025-08-20,True
Dubrovnik,50.27,2025-08-20,True
Naples,81.61,2025-08-19,True
Toulon,235.86,2025-08-19,True
Sharm El Sheikh,169.78,2025-08-20,True
Hurghada,142.65,2025-08-19,True
Djerba,179.84,2025-08-21,True
Essaouira,111.51,2025-08-20,True
Agadir,58.88,2025-08-23,True
