City,Price,Date,Beach
Paris,59.0,2025-03-30,False
Amsterdam,52.25,2025-04-01,False
Rome,120.58,2025-03-29,True
Madrid,105.9,2025-04-01,False
Lisbon,110.81,2025-03-31,True
Athens,128.57,2025-04-02,True
Barcelona,59.0,2025-03-31,True
Berlin,53.1,2025-03-31,False
Milan,152.3,2025-03-31,False
Vienna,181.87,2025-04-01,False
Brussels,127.87,2025-04-01,False
Prague,59.0,2025-03-31,False
Budapest,40.58,2025-03-31,False
Zurich,171.07,2025-03-31,False
Cairo,200.68,2025-03-29,False
Casablanca,169.49,2025-03-29,True
Marrakech,64.09,2025-03-30,False
Tunis,157.92,2025-03-31,True
Algiers,1265.19,2025-03-29,True
Tangier,125.19,2025-03-31,True
Beirut,236.76,2025-03-31,True
Amman,242.66,2025-03-31,True
Istanbul,202.57,2025-04-01,True
Doha,235.53,2025-03-29,True
Manama,203.29,2025-04-01,True
Nice,62.92,2025-03-30,True
Santorini,162.94,2025-04-02,True
Albufeira,41.27,2025-04-01,True
Catania,96.96,2025-03-31,True
Malaga,54.16,2025-04-01,True
Dubrovnik,147.68,2025-03-31,True
Naples,166.0,2025-03-29,True
Toulon,125.31,2025-03-31,True
Sharm El Sheikh,200.4,2025-03-29,True
Hurghada,189.79,2025-03-30,True
Djerba,170.68,2025-04-01,True
Essaouira,224.17,2025-03-31,True
Agadir,137.9,2025-04-01,True
