City,Price,Date,Beach
Rome,131.9,2025-06-29,True
Madrid,135.02,2025-06-27,False
Lisbon,176.46,2025-06-27,True
Athens,145.29,2025-06-28,True
Barcelona,99.12,2025-06-27,True
Berlin,137.63,2025-06-27,False
Milan,133.15,2025-06-27,False
Vienna,146.85,2025-06-25,False
Prague,103.87,2025-06-29,False
Budapest,72.99,2025-06-28,False
Zurich,143.97,2025-06-25,False
Cairo,216.96,2025-06-25,False
Casablanca,133.03,2025-06-25,True
Marrakech,174.91,2025-06-29,False
Tunis,263.13,2025-06-29,True
Algiers,205.99,2025-06-27,True
Tangier,116.97,2025-06-25,True
Istanbul,174.17,2025-06-25,True
Doha,261.11,2025-06-28,True
Manama,236.84,2025-06-26,True
Nice,112.68,2025-06-27,True
Santorini,234.88,2025-06-26,True
Catania,199.41,2025-06-26,True
Malaga,82.53,2025-06-29,True
Dubrovnik,163.98,2025-06-26,True
Naples,95.06,2025-06-27,True
Sharm El Sheikh,229.17,2025-06-29,True
Hurghada,191.19,2025-06-26,True
Djerba,280.36,2025-06-29,True
Essaouira,214.54,2025-06-27,True
