City,Price,Date,Beach
Paris,43.96,2025-09-17,False
Amsterdam,66.95,2025-09-16,False
Rome,92.09,2025-09-17,True
Madrid,96.6,2025-09-19,False
Lisbon,107.63,2025-09-16,True
Athens,87.45,2025-09-20,True
Barcelona,75.47,2025-09-20,True
Berlin,58.75,2025-09-17,False
Milan,77.29,2025-09-16,False
Vienna,70.55,2025-09-20,False
Brussels,59.67,2025-09-17,False
Prague,78.48,2025-09-16,False
Budapest,36.5,2025-09-16,False
Zurich,97.33,2025-09-19,False
Cairo,152.05,2025-09-19,False
Casablanca,99.83,2025-09-17,True
Marrakech,78.48,2025-09-19,False
Tunis,120.96,2025-09-20,True
Algiers,146.54,2025-09-20,True
Tangier,94.89,2025-09-17,True
Beirut,138.94,2025-09-20,True
Amman,95.61,2025-09-16,True
Istanbul,104.36,2025-09-20,True
Doha,178.24,2025-09-17,True
Manama,184.68,2025-09-18,True
Nice,98.06,2025-09-20,True
Santorini,104.95,2025-09-20,True
Albufeira,65.79,2025-09-18,True
Catania,84.66,2025-09-20,True
Malaga,75.69,2025-09-19,True
Dubrovnik,79.36,2025-09-17,True
Naples,77.7,2025-09-20,True
Toulon,226.81,2025-09-20,True
Sharm El Sheikh,130.75,2025-09-19,True
Hurghada,110.8,2025-09-20,True
Djerba,149.57,2025-09-17,True
Essaouira,96.09,2025-09-16,True
Agadir,48.31,2025-09-17,True
