City,Price,Date,Beach
Paris,58.09,2025-07-09,False
Rome,49.02,2025-07-07,True
Madrid,107.65,2025-07-08,False
Lisbon,116.6,2025-07-08,True
Athens,131.68,2025-07-09,True
Barcelona,63.48,2025-07-11,True
Berlin,83.91,2025-07-08,False
Milan,117.2,2025-07-08,False
Vienna,105.55,2025-07-08,False
Brussels,120.0,2025-07-08,False
Prague,91.55,2025-07-10,False
Budapest,111.84,2025-07-08,False
Zurich,108.63,2025-07-10,False
Cairo,180.71,2025-07-11,False
Casablanca,115.76,2025-07-09,True
Marrakech,159.76,2025-07-07,False
Tunis,199.3,2025-07-08,True
Algiers,164.08,2025-07-10,True
Tangier,124.0,2025-07-09,True
Istanbul,166.49,2025-07-09,True
Doha,222.07,2025-07-08,True
Manama,163.42,2025-07-10,True
Santorini,150.44,2025-07-11,True
Albufeira,30.71,2025-07-08,True
Catania,168.45,2025-07-07,True
Malaga,100.73,2025-07-09,True
Dubrovnik,163.99,2025-07-09,True
Naples,77.85,2025-07-11,True
Toulon,228.31,2025-07-11,True
Sharm El Sheikh,144.72,2025-07-08,True
Hurghada,168.08,2025-07-08,True
Djerba,271.19,2025-07-09,True
Essaouira,201.43,2025-07-09,True
Agadir,58.13,2025-07-09,True
