City,Price,Date,Beach
Paris,58.07,2025-07-09,False
Amsterdam,62.68,2025-07-06,False
Rome,103.78,2025-07-09,True
Madrid,93.42,2025-07-08,False
Lisbon,144.14,2025-07-06,True
Athens,105.67,2025-07-08,True
Barcelona,55.08,2025-07-06,True
Berlin,66.42,2025-07-07,False
Milan,102.45,2025-07-08,False
Vienna,114.53,2025-07-08,False
Brussels,124.98,2025-07-10,False
Prague,60.06,2025-07-07,False
Budapest,106.15,2025-07-07,False
Zurich,66.87,2025-07-09,False
Cairo,160.83,2025-07-09,False
Casablanca,158.53,2025-07-08,True
Marrakech,104.57,2025-07-09,False
Tunis,270.64,2025-07-06,True
Algiers,153.52,2025-07-08,True
Tangier,240.94,2025-07-07,True
Istanbul,199.47,2025-07-07,True
Nice,82.91,2025-07-07,True
Santorini,155.58,2025-07-08,True
Albufeira,39.06,2025-07-06,True
Catania,113.34,2025-07-09,True
Malaga,40.67,2025-07-08,True
Dubrovnik,113.77,2025-07-08,True
Naples,225.82,2025-07-08,True
Toulon,196.61,2025-07-10,True
Sharm El Sheikh,138.07,2025-07-08,True
Hurghada,120.36,2025-07-07,True
Djerba,217.21,2025-07-10,True
Essaouira,163.13,2025-07-09,True
Agadir,152.85,2025-07-09,True
