City,Price,Date,Beach
Paris,82.23,2025-12-17,False
Amsterdam,60.42,2025-12-17,False
Rome,54.42,2025-12-15,True
Madrid,63.93,2025-12-15,False
Lisbon,63.66,2025-12-15,True
Athens,67.43,2025-12-15,True
Barcelona,43.22,2025-12-13,True
Berlin,63.44,2025-12-17,False
Milan,50.13,2025-12-17,False
Vienna,52.95,2025-12-15,False
Brussels,71.66,2025-12-15,False
Prague,38.67,2025-12-14,False
Budapest,58.03,2025-12-16,False
Zurich,76.47,2025-12-15,False
Cairo,158.72,2025-12-13,False
Casablanca,86.87,2025-12-17,True
Marrakech,41.01,2025-12-15,False
Tunis,150.06,2025-12-16,True
Algiers,146.49,2025-12-15,True
Tangier,75.49,2025-12-14,True
Beirut,218.72,2025-12-16,True
Amman,118.95,2025-12-16,True
Istanbul,115.26,2025-12-15,True
Doha,164.91,2025-12-16,True
Manama,209.08,2025-12-13,True
Nice,61.43,2025-12-15,True
Santorini,112.48,2025-12-15,True
Albufeira,61.67,2025-12-13,True
Catania,83.71,2025-12-17,True
Malaga,49.1,2025-12-15,True
Dubrovnik,166.41,2025-12-14,True
Naples,58.78,2025-12-16,True
Toulon,179.54,2025-12-13,True
Sharm El Sheikh,142.84,2025-12-16,True
Hurghada,143.96,2025-12-14,True
Djerba,166.06,2025-12-15,True
Essaouira,90.64,2025-12-15,True
Agadir,34.83,2025-12-16,True
