City,Price,Date,Beach
Paris,52.51,2025-07-30,False
Amsterdam,66.35,2025-07-30,False
Rome,112.08,2025-07-27,True
Madrid,107.02,2025-07-29,False
Lisbon,148.42,2025-07-29,True
Athens,143.59,2025-07-28,True
Barcelona,71.3,2025-07-29,True
Berlin,75.51,2025-07-29,False
Milan,99.26,2025-07-30,False
Vienna,116.09,2025-07-29,False
Brussels,141.82,2025-07-27,False
Prague,124.79,2025-07-27,False
Budapest,124.71,2025-07-27,False
Zurich,122.2,2025-07-29,False
Cairo,227.05,2025-07-27,False
Casablanca,115.5,2025-07-30,True
Marrakech,165.5,2025-07-28,False
Tunis,198.52,2025-07-28,True
Algiers,169.95,2025-07-30,True
Tangier,135.81,2025-07-30,True
Beirut,221.04,2025-07-30,True
Amman,172.55,2025-07-28,True
Istanbul,193.86,2025-07-28,True
Doha,240.01,2025-07-29,True
Manama,165.63,2025-07-28,True
Nice,144.23,2025-07-30,True
Santorini,128.05,2025-07-28,True
Albufeira,51.51,2025-07-29,True
Malaga,52.93,2025-07-29,True
Dubrovnik,136.57,2025-07-26,True
Naples,109.28,2025-07-29,True
Toulon,187.75,2025-07-26,True
Sharm El Sheikh,213.78,2025-07-30,True
Hurghada,183.12,2025-07-29,True
Djerba,239.39,2025-07-29,True
Essaouira,191.85,2025-07-30,True
