City,Price,Date,Beach
Paris,60.55,2025-04-23,False
Amsterdam,55.59,2025-04-23,False
Rome,74.96,2025-04-25,True
Madrid,54.06,2025-04-24,False
Lisbon,88.71,2025-04-25,True
Athens,94.61,2025-04-22,True
Barcelona,82.05,2025-04-26,True
Berlin,54.66,2025-04-24,False
Milan,76.42,2025-04-24,False
Vienna,129.86,2025-04-23,False
Brussels,158.85,2025-04-22,False
Prague,104.18,2025-04-25,False
Budapest,120.59,2025-04-24,False
Zurich,119.93,2025-04-23,False
Cairo,180.55,2025-04-23,False
Casablanca,133.86,2025-04-24,True
Marrakech,144.74,2025-04-25,False
Tunis,172.15,2025-04-24,True
Algiers,139.17,2025-04-26,True
Tangier,130.81,2025-04-26,True
Beirut,199.65,2025-04-26,True
Amman,153.98,2025-04-25,True
Istanbul,152.61,2025-04-25,True
Doha,201.17,2025-04-22,True
Manama,190.86,2025-04-24,True
Nice,69.5,2025-04-24,True
Santorini,211.45,2025-04-24,True
Albufeira,48.82,2025-04-25,True
Catania,55.92,2025-04-23,True
Malaga,74.63,2025-04-26,True
Dubrovnik,61.55,2025-04-22,True
Naples,91.3,2025-04-24,True
Toulon,220.86,2025-04-24,True
Sharm El Sheikh,156.56,2025-04-23,True
Hurghada,166.02,2025-04-22,True
Djerba,146.22,2025-04-25,True
Essaouira,162.63,2025-04-26,True
Agadir,48.09,2025-04-26,True
