City,Price,Date,Beach
Paris,82.96,2025-06-03,False
Rome,29.66,2025-06-03,True
Madrid,65.7,2025-06-03,False
Lisbon,75.28,2025-06-01,True
Athens,83.76,2025-06-02,True
Barcelona,54.18,2025-06-02,True
Berlin,59.35,2025-06-03,False
Milan,29.73,2025-05-31,False
Vienna,54.53,2025-06-02,False
Brussels,64.78,2025-05-31,False
Prague,30.81,2025-06-02,False
Budapest,31.24,2025-06-03,False
Zurich,69.3,2025-06-03,False
Cairo,159.89,2025-05-30,False
Casablanca,90.37,2025-06-03,True
Marrakech,44.47,2025-06-03,False
Algiers,124.16,2025-05-30,True
Tangier,119.31,2025-06-03,True
Beirut,174.64,2025-06-01,True
Amman,127.01,2025-06-02,True
Istanbul,66.9,2025-06-02,True
Doha,206.57,2025-06-02,True
Manama,120.25,2025-06-02,True
Nice,57.22,2025-05-31,True
Santorini,75.03,2025-06-01,True
Catania,46.37,2025-06-01,True
Malaga,34.44,2025-06-03,True
Dubrovnik,88.86,2025-06-03,True
Naples,52.35,2025-05-30,True
Toulon,160.05,2025-06-03,True
Hurghada,108.35,2025-06-02,True
Djerba,174.0,2025-06-01,True
Agadir,44.14,2025-06-01,True
