City,Price,Date,Beach
Paris,62.58,2025-07-09,False
Amsterdam,54.11,2025-07-12,False
Rome,92.55,2025-07-12,True
Madrid,105.22,2025-07-08,False
Lisbon,146.8,2025-07-08,True
Athens,168.41,2025-07-08,True
Barcelona,61.07,2025-07-09,True
Berlin,93.28,2025-07-10,False
Milan,122.66,2025-07-08,False
Vienna,108.7,2025-07-09,False
Brussels,119.85,2025-07-12,False
Prague,87.91,2025-07-11,False
Budapest,97.74,2025-07-11,False
Zurich,66.89,2025-07-09,False
Cairo,160.59,2025-07-09,False
Casablanca,158.58,2025-07-08,True
Marrakech,119.85,2025-07-09,False
Tunis,305.05,2025-07-10,True
Algiers,153.56,2025-07-08,True
Tangier,215.65,2025-07-12,True
Istanbul,186.81,2025-07-10,True
Doha,180.91,2025-07-08,True
Manama,133.29,2025-07-10,True
Nice,85.92,2025-07-11,True
Santorini,155.62,2025-07-08,True
Albufeira,47.03,2025-07-10,True
Catania,113.37,2025-07-09,True
Malaga,56.76,2025-07-08,True
Dubrovnik,113.8,2025-07-08,True
Naples,225.88,2025-07-08,True
Sharm El Sheikh,137.85,2025-07-08,True
Hurghada,129.15,2025-07-08,True
Essaouira,163.17,2025-07-09,True
Agadir,152.9,2025-07-09,True
