City,Price,Date,Beach
Paris,57.52,2025-10-05,False
Amsterdam,47.43,2025-10-08,False
Rome,65.9,2025-10-08,True
Madrid,32.32,2025-10-08,False
Lisbon,97.21,2025-10-05,True
Athens,69.06,2025-10-07,True
Barcelona,35.67,2025-10-05,True
Berlin,51.41,2025-10-06,False
Milan,55.77,2025-10-07,False
Vienna,55.44,2025-10-06,False
Brussels,53.78,2025-10-09,False
Prague,51.41,2025-10-06,False
Budapest,32.9,2025-10-06,False
Zurich,101.28,2025-10-07,False
Cairo,126.35,2025-10-05,False
Casablanca,84.72,2025-10-06,True
Marrakech,43.16,2025-10-08,False
Tunis,137.44,2025-10-07,True
Algiers,82.08,2025-10-05,True
Tangier,62.16,2025-10-05,True
Beirut,110.2,2025-10-05,True
Amman,113.45,2025-10-06,True
Istanbul,99.49,2025-10-07,True
Doha,177.48,2025-10-05,True
Manama,185.75,2025-10-06,True
Nice,59.03,2025-10-09,True
Albufeira,35.41,2025-10-07,True
Catania,74.47,2025-10-06,True
Malaga,37.99,2025-10-07,True
Dubrovnik,65.52,2025-10-08,True
Naples,66.17,2025-10-09,True
Toulon,184.93,2025-10-05,True
Sharm El Sheikh,120.89,2025-10-06,True
Hurghada,121.65,2025-10-05,True
Djerba,152.37,2025-10-08,True
Essaouira,61.46,2025-10-08,True
Agadir,70.37,2025-10-07,True
