City,Price,Date,Beach
Paris,51.43,2026-01-11,False
Amsterdam,48.09,2026-01-12,False
Rome,25.88,2026-01-12,True
Madrid,41.03,2026-01-12,False
Lisbon,44.05,2026-01-12,True
Athens,45.58,2026-01-12,True
Barcelona,41.89,2026-01-12,True
Berlin,44.53,2026-01-12,False
Milan,22.8,2026-01-12,False
Vienna,42.88,2026-01-12,False
Brussels,43.39,2026-01-12,False
Prague,35.7,2026-01-08,False
Budapest,49.58,2026-01-12,False
Zurich,90.82,2026-01-13,False
Cairo,145.69,2026-01-08,False
Casablanca,93.98,2026-01-13,True
Marrakech,34.58,2026-01-12,False
Tunis,77.91,2026-01-12,True
Algiers,74.88,2026-01-13,True
Tangier,67.98,2026-01-08,True
Beirut,93.47,2026-01-13,True
Amman,53.83,2026-01-12,True
Istanbul,75.64,2026-01-12,True
Doha,172.01,2026-01-12,True
Manama,158.52,2026-01-08,True
Nice,83.22,2026-01-09,True
Santorini,123.13,2026-01-09,True
Albufeira,43.9,2026-01-10,True
Catania,46.76,2026-01-12,True
Malaga,21.89,2026-01-13,True
Dubrovnik,65.81,2026-01-12,True
Naples,44.06,2026-01-12,True
Toulon,134.45,2026-01-13,True
Sharm El Sheikh,95.45,2026-01-13,True
Hurghada,86.72,2026-01-12,True
Djerba,135.44,2026-01-10,True
Essaouira,55.81,2026-01-12,True
Agadir,27.55,2026-01-13,True
