City,Price,Date,Beach
Rome,58.69,2025-07-02,True
Madrid,118.98,2025-07-06,False
Lisbon,115.61,2025-07-02,True
Athens,63.58,2025-07-06,True
Barcelona,55.3,2025-07-02,True
Berlin,57.2,2025-07-02,False
Brussels,79.2,2025-07-02,False
Prague,75.71,2025-07-02,False
Budapest,86.52,2025-07-02,False
Zurich,63.17,2025-07-02,False
Cairo,114.83,2025-07-03,False
Casablanca,138.89,2025-07-03,True
Marrakech,62.54,2025-07-06,False
Tunis,119.29,2025-07-03,True
Tangier,124.82,2025-07-06,True
Istanbul,113.14,2025-07-04,True
Doha,160.96,2025-07-02,True
Manama,114.91,2025-07-02,True
Nice,91.02,2025-07-02,True
Albufeira,40.02,2025-07-05,True
Catania,32.96,2025-07-02,True
Malaga,69.04,2025-07-02,True
Dubrovnik,67.92,2025-07-06,True
Toulon,195.68,2025-07-03,True
Sharm El Sheikh,124.8,2025-07-04,True
Hurghada,117.75,2025-07-06,True
Djerba,198.75,2025-07-05,True
Essaouira,115.46,2025-07-05,True
Agadir,69.12,2025-07-03,True
