City,Price,Date,Beach
Paris,41.77,2025-07-03,False
Amsterdam,34.71,2025-07-05,False
Rome,90.63,2025-07-04,True
Madrid,114.61,2025-07-02,False
Lisbon,147.53,2025-07-04,True
Athens,113.66,2025-07-03,True
Barcelona,31.83,2025-07-06,True
Berlin,55.2,2025-07-04,False
Vienna,116.09,2025-07-04,False
Brussels,98.5,2025-07-04,False
Prague,62.16,2025-07-04,False
Budapest,86.38,2025-07-04,False
Zurich,109.85,2025-07-04,False
Cairo,155.0,2025-07-04,False
Casablanca,130.76,2025-07-03,True
Marrakech,80.77,2025-07-02,False
Tunis,213.38,2025-07-06,True
Algiers,173.3,2025-07-03,True
Tangier,226.43,2025-07-02,True
Istanbul,154.99,2025-07-04,True
Doha,221.51,2025-07-04,True
Manama,149.68,2025-07-02,True
Nice,60.18,2025-07-06,True
Santorini,144.03,2025-07-04,True
Albufeira,29.04,2025-07-06,True
Catania,100.57,2025-07-02,True
Malaga,37.49,2025-07-03,True
Dubrovnik,186.13,2025-07-05,True
Naples,94.37,2025-07-02,True
Toulon,171.91,2025-07-06,True
Sharm El Sheikh,160.18,2025-07-04,True
Hurghada,161.35,2025-07-04,True
Djerba,243.86,2025-07-06,True
Essaouira,158.46,2025-07-05,True
Agadir,121.84,2025-07-02,True
