City,Price,Date,Beach
Paris,57.45,2025-05-20,False
Amsterdam,51.53,2025-05-19,False
Rome,59.93,2025-05-18,True
Madrid,72.46,2025-05-17,False
Lisbon,87.61,2025-05-20,True
Athens,63.55,2025-05-20,True
Barcelona,62.15,2025-05-19,True
Berlin,61.32,2025-05-20,False
Milan,26.47,2025-05-17,False
Vienna,59.04,2025-05-17,False
Prague,33.72,2025-05-20,False
Budapest,32.59,2025-05-19,False
Zurich,72.74,2025-05-20,False
Cairo,150.32,2025-05-19,False
Casablanca,97.88,2025-05-18,True
Marrakech,53.68,2025-05-20,False
Tunis,94.41,2025-05-16,True
Algiers,91.25,2025-05-16,True
Tangier,94.55,2025-05-20,True
Beirut,145.95,2025-05-19,True
Amman,174.82,2025-05-20,True
Istanbul,110.83,2025-05-20,True
Doha,170.82,2025-05-18,True
Manama,144.98,2025-05-20,True
Nice,93.23,2025-05-17,True
Santorini,60.84,2025-05-18,True
Albufeira,42.85,2025-05-18,True
Catania,60.02,2025-05-17,True
Malaga,60.91,2025-05-17,True
Naples,53.0,2025-05-19,True
Toulon,135.87,2025-05-17,True
Sharm El Sheikh,112.8,2025-05-18,True
Djerba,129.26,2025-05-20,True
Essaouira,193.53,2025-05-20,True
Agadir,81.76,2025-05-18,True
