City,Price,Date,Beach
Amsterdam,96.98,2025-05-16,False
Madrid,97.22,2025-05-16,False
Lisbon,106.3,2025-05-20,True
Athens,108.2,2025-05-19,True
Barcelona,79.78,2025-05-16,True
Berlin,69.99,2025-05-20,False
Vienna,128.93,2025-05-16,False
Brussels,110.88,2025-05-16,False
Prague,37.54,2025-05-18,False
Budapest,36.51,2025-05-20,False
Zurich,122.84,2025-05-16,False
Casablanca,142.23,2025-05-16,True
Marrakech,93.43,2025-05-20,False
Tunis,218.07,2025-05-20,True
Algiers,150.65,2025-05-19,True
Beirut,178.5,2025-05-19,True
Amman,154.7,2025-05-17,True
Doha,198.18,2025-05-18,True
Manama,168.17,2025-05-16,True
Nice,85.46,2025-05-20,True
Santorini,166.75,2025-05-17,True
Albufeira,49.33,2025-05-16,True
Catania,75.44,2025-05-20,True
Malaga,56.91,2025-05-16,True
Dubrovnik,147.37,2025-05-16,True
Naples,70.85,2025-05-16,True
Sharm El Sheikh,123.86,2025-05-20,True
Hurghada,156.7,2025-05-18,True
Essaouira,215.16,2025-05-20,True
Agadir,153.47,2025-05-20,True
