City,Price,Date,Beach
Paris,71.79,2025-07-23,False
Rome,75.09,2025-07-25,True
Madrid,71.22,2025-07-24,False
Lisbon,116.55,2025-07-21,True
Athens,108.86,2025-07-24,True
Barcelona,66.07,2025-07-24,True
Berlin,78.72,2025-07-23,False
Vienna,129.94,2025-07-21,False
Brussels,144.17,2025-07-23,False
Prague,140.96,2025-07-21,False
Budapest,132.65,2025-07-25,False
Zurich,110.42,2025-07-25,False
Cairo,201.07,2025-07-23,False
Casablanca,183.58,2025-07-23,True
Marrakech,164.38,2025-07-24,False
Tunis,232.6,2025-07-24,True
Algiers,195.63,2025-07-22,True
Tangier,291.37,2025-07-23,True
Beirut,242.22,2025-07-23,True
Amman,223.82,2025-07-24,True
Istanbul,255.8,2025-07-23,True
Manama,209.22,2025-07-25,True
Nice,121.34,2025-07-23,True
Santorini,176.75,2025-07-24,True
Albufeira,51.11,2025-07-21,True
Catania,66.48,2025-07-23,True
Malaga,79.55,2025-07-23,True
Dubrovnik,86.75,2025-07-23,True
Toulon,212.62,2025-07-22,True
Sharm El Sheikh,217.12,2025-07-25,True
Hurghada,239.14,2025-07-25,True
Djerba,272.87,2025-07-22,True
Essaouira,202.93,2025-07-24,True
Agadir,179.75,2025-07-23,True
