City,Price,Date,Beach
Paris,41.78,2025-09-11,False
Amsterdam,40.76,2025-09-11,False
Rome,59.51,2025-09-09,True
Madrid,77.94,2025-09-09,False
Lisbon,80.91,2025-09-10,True
Athens,36.96,2025-09-09,True
Barcelona,43.69,2025-09-09,True
Berlin,56.08,2025-09-09,False
Milan,48.18,2025-09-09,False
Vienna,48.81,2025-09-10,False
Brussels,57.51,2025-09-10,False
Prague,36.24,2025-09-10,False
Budapest,36.64,2025-09-09,False
Zurich,48.73,2025-09-11,False
Cairo,124.34,2025-09-10,False
Casablanca,88.56,2025-09-10,True
Tunis,78.11,2025-09-07,True
Algiers,65.46,2025-09-09,True
Tangier,69.82,2025-09-09,True
Beirut,110.47,2025-09-07,True
Amman,98.02,2025-09-08,True
Istanbul,50.8,2025-09-10,True
Doha,138.97,2025-09-10,True
Manama,127.25,2025-09-08,True
Nice,54.39,2025-09-09,True
Santorini,54.43,2025-09-07,True
Albufeira,35.25,2025-09-10,True
Catania,59.23,2025-09-07,True
Malaga,57.65,2025-09-09,True
Naples,61.48,2025-09-08,True
Toulon,151.83,2025-09-09,True
Sharm El Sheikh,102.68,2025-09-10,True
Hurghada,92.03,2025-09-09,True
Djerba,67.66,2025-09-09,True
Essaouira,50.62,2025-09-10,True
Agadir,49.61,2025-09-07,True
