City,Price,Date,Beach
Paris,39.23,2025-09-08,False
Amsterdam,47.98,2025-09-10,False
Rome,94.03,2025-09-09,True
Madrid,48.31,2025-09-10,False
Lisbon,90.97,2025-09-09,True
Athens,85.55,2025-09-10,True
Barcelona,57.01,2025-09-10,True
Berlin,50.28,2025-09-08,False
Milan,90.08,2025-09-08,False
Vienna,95.34,2025-09-07,False
Brussels,74.75,2025-09-08,False
Prague,54.55,2025-09-08,False
Cairo,129.76,2025-09-08,False
Casablanca,71.08,2025-09-10,True
Marrakech,41.61,2025-09-10,False
Tunis,125.48,2025-09-08,True
Algiers,88.27,2025-09-08,True
Tangier,71.67,2025-09-10,True
Beirut,130.2,2025-09-10,True
Amman,106.54,2025-09-08,True
Istanbul,109.04,2025-09-08,True
Doha,187.14,2025-09-08,True
Manama,235.58,2025-09-08,True
Nice,67.46,2025-09-07,True
Santorini,69.13,2025-09-07,True
Albufeira,46.91,2025-09-10,True
Catania,68.45,2025-09-08,True
Malaga,49.11,2025-09-10,True
Dubrovnik,60.24,2025-09-10,True
Naples,112.34,2025-09-07,True
Toulon,166.0,2025-09-09,True
Sharm El Sheikh,141.88,2025-09-07,True
Djerba,137.1,2025-09-08,True
Essaouira,63.18,2025-09-10,True
Agadir,78.65,2025-09-06,True
