City,Price,Date,Beach
Paris,49.42,2026-01-18,False
Amsterdam,54.73,2026-01-17,False
Rome,32.6,2026-01-18,True
Madrid,38.99,2026-01-14,False
Lisbon,43.81,2026-01-18,True
Athens,45.85,2026-01-15,True
Barcelona,25.95,2026-01-17,True
Berlin,41.18,2026-01-18,False
Milan,24.79,2026-01-17,False
Vienna,26.75,2026-01-17,False
Brussels,42.96,2026-01-15,False
Prague,26.75,2026-01-18,False
Budapest,22.72,2026-01-15,False
Zurich,51.42,2026-01-16,False
Cairo,118.48,2026-01-14,False
Casablanca,81.07,2026-01-16,True
Marrakech,38.96,2026-01-15,False
Tunis,85.67,2026-01-17,True
Algiers,84.32,2026-01-14,True
Tangier,35.32,2026-01-16,True
Beirut,97.73,2026-01-16,True
Amman,52.57,2026-01-18,True
Istanbul,74.75,2026-01-17,True
Doha,153.99,2026-01-13,True
Manama,164.8,2026-01-17,True
Nice,55.38,2026-01-18,True
Santorini,238.11,2026-01-18,True
Albufeira,24.79,2026-01-16,True
Catania,46.66,2026-01-17,True
Malaga,31.64,2026-01-16,True
Dubrovnik,43.64,2026-01-17,True
Naples,24.79,2026-01-17,True
Toulon,164.37,2026-01-17,True
Sharm El Sheikh,64.69,2026-01-13,True
Hurghada,83.54,2026-01-17,True
Djerba,48.87,2026-01-16,True
Essaouira,41.99,2026-01-14,True
Agadir,41.11,2026-01-15,True
