City,Price,Date,Beach
Paris,110.79,2025-11-15,False
Rome,54.59,2025-11-14,True
Madrid,89.63,2025-11-14,False
Athens,90.62,2025-11-15,True
Barcelona,61.51,2025-11-15,True
Berlin,86.88,2025-11-15,False
Milan,45.33,2025-11-14,False
Vienna,86.86,2025-11-14,False
Brussels,72.22,2025-11-15,False
Prague,53.74,2025-11-13,False
Budapest,90.62,2025-11-15,False
Zurich,115.46,2025-11-14,False
Cairo,248.75,2025-11-11,False
Casablanca,121.55,2025-11-12,True
Marrakech,49.84,2025-11-14,False
Tunis,124.92,2025-11-14,True
Beirut,135.99,2025-11-15,True
Amman,99.56,2025-11-14,True
Istanbul,147.98,2025-11-15,True
Manama,195.81,2025-11-13,True
Nice,71.59,2025-11-15,True
Santorini,125.43,2025-11-15,True
Albufeira,39.73,2025-11-11,True
Malaga,47.98,2025-11-15,True
Dubrovnik,102.63,2025-11-11,True
Naples,62.11,2025-11-15,True
Toulon,262.08,2025-11-15,True
Hurghada,133.61,2025-11-14,True
Djerba,150.01,2025-11-15,True
Agadir,33.12,2025-11-12,True
