City,Price,Date,Beach
Paris,58.84,2025-10-16,False
Amsterdam,45.41,2025-10-16,False
Rome,64.61,2025-10-15,True
Madrid,38.86,2025-10-15,False
Lisbon,88.63,2025-10-15,True
Athens,64.55,2025-10-13,True
Barcelona,34.44,2025-10-15,True
Berlin,45.41,2025-10-17,False
Milan,65.89,2025-10-14,False
Vienna,63.81,2025-10-14,False
Brussels,56.82,2025-10-13,False
Prague,57.39,2025-10-13,False
Budapest,32.79,2025-10-13,False
Zurich,145.3,2025-10-13,False
Casablanca,90.87,2025-10-15,True
Marrakech,41.79,2025-10-15,False
Tunis,87.17,2025-10-13,True
Algiers,120.78,2025-10-17,True
Tangier,60.37,2025-10-15,True
Amman,99.95,2025-10-13,True
Istanbul,132.08,2025-10-17,True
Doha,189.31,2025-10-16,True
Manama,174.71,2025-10-13,True
Nice,51.4,2025-10-16,True
Santorini,94.31,2025-10-13,True
Albufeira,35.77,2025-10-14,True
Catania,57.5,2025-10-13,True
Malaga,37.93,2025-10-14,True
Dubrovnik,60.05,2025-10-15,True
Naples,68.54,2025-10-15,True
Toulon,188.56,2025-10-14,True
Sharm El Sheikh,93.42,2025-10-13,True
Hurghada,136.53,2025-10-13,True
Djerba,146.88,2025-10-13,True
Agadir,70.86,2025-10-14,True
