City,Price,Date,Beach
Paris,92.92,2025-05-29,False
Amsterdam,61.31,2025-05-29,False
Rome,100.14,2025-05-29,True
Madrid,117.01,2025-05-29,False
Lisbon,153.0,2025-05-29,True
Athens,168.59,2025-05-27,True
Barcelona,123.61,2025-05-28,True
Berlin,71.04,2025-05-26,False
Milan,182.47,2025-05-25,False
Vienna,145.88,2025-05-28,False
Brussels,154.83,2025-05-29,False
Prague,94.31,2025-05-25,False
Budapest,76.6,2025-05-29,False
Zurich,138.13,2025-05-27,False
Cairo,194.9,2025-05-28,False
Casablanca,143.23,2025-05-29,True
Marrakech,93.66,2025-05-28,False
Tunis,273.23,2025-05-26,True
Algiers,139.81,2025-05-28,True
Tangier,170.2,2025-05-29,True
Beirut,286.3,2025-05-29,True
Amman,184.59,2025-05-27,True
Istanbul,133.24,2025-05-28,True
Doha,232.9,2025-05-28,True
Manama,178.91,2025-05-28,True
Santorini,227.35,2025-05-25,True
Albufeira,119.55,2025-05-29,True
Catania,154.2,2025-05-28,True
Dubrovnik,277.14,2025-05-26,True
Naples,164.3,2025-05-28,True
Toulon,277.94,2025-05-28,True
Sharm El Sheikh,173.02,2025-05-27,True
Essaouira,322.36,2025-05-29,True
