City,Price,Date,Beach
Paris,65.3,2025-08-31,False
Amsterdam,95.15,2025-08-28,False
Rome,91.22,2025-08-31,True
Madrid,69.58,2025-08-30,False
Lisbon,105.96,2025-08-27,True
Athens,42.73,2025-08-28,True
Barcelona,67.8,2025-08-30,True
Berlin,59.4,2025-08-31,False
Milan,73.34,2025-08-28,False
Vienna,110.0,2025-08-28,False
Prague,59.42,2025-08-31,False
Budapest,42.73,2025-08-29,False
Zurich,68.36,2025-08-31,False
Cairo,122.95,2025-08-28,False
Casablanca,109.78,2025-08-31,True
Tunis,128.41,2025-08-30,True
Algiers,125.04,2025-08-31,True
Beirut,129.58,2025-08-31,True
Amman,142.19,2025-08-31,True
Istanbul,79.29,2025-08-29,True
Doha,180.95,2025-08-31,True
Manama,232.89,2025-08-31,True
Nice,57.79,2025-08-30,True
Santorini,108.32,2025-08-28,True
Albufeira,42.73,2025-08-30,True
Dubrovnik,59.71,2025-08-28,True
Naples,87.42,2025-08-31,True
Toulon,198.38,2025-08-30,True
Sharm El Sheikh,146.04,2025-08-27,True
Hurghada,116.21,2025-08-29,True
Djerba,75.6,2025-08-29,True
Essaouira,121.97,2025-08-30,True
Agadir,41.24,2025-08-31,True
