City,Price,Date,Beach
Rome,45.87,2025-04-24,True
Madrid,64.96,2025-04-27,False
Athens,36.94,2025-04-27,True
Barcelona,44.08,2025-04-26,True
Berlin,89.15,2025-04-24,False
Milan,27.5,2025-04-23,False
Vienna,58.43,2025-04-26,False
Brussels,74.94,2025-04-26,False
Prague,36.73,2025-04-26,False
Budapest,27.66,2025-04-27,False
Zurich,60.88,2025-04-24,False
Cairo,141.69,2025-04-23,False
Casablanca,85.99,2025-04-27,True
Marrakech,45.34,2025-04-27,False
Tunis,107.44,2025-04-26,True
Tangier,90.25,2025-04-26,True
Beirut,152.48,2025-04-27,True
Amman,85.76,2025-04-27,True
Istanbul,59.8,2025-04-25,True
Doha,147.15,2025-04-26,True
Manama,113.26,2025-04-24,True
Santorini,61.8,2025-04-23,True
Albufeira,29.67,2025-04-27,True
Catania,32.69,2025-04-26,True
Dubrovnik,53.37,2025-04-27,True
Naples,41.81,2025-04-25,True
Toulon,173.69,2025-04-23,True
Sharm El Sheikh,102.35,2025-04-25,True
Essaouira,155.98,2025-04-23,True
Agadir,47.38,2025-04-27,True
