City,Price,Date,Beach
Paris,57.4,2025-08-13,False
Amsterdam,112.11,2025-08-13,False
Rome,101.08,2025-08-15,True
Madrid,125.85,2025-08-13,False
Lisbon,110.47,2025-08-12,True
Athens,113.63,2025-08-12,True
Barcelona,80.25,2025-08-12,True
Berlin,100.29,2025-08-12,False
Milan,92.79,2025-08-12,False
Vienna,120.28,2025-08-12,False
Brussels,120.84,2025-08-12,False
Prague,97.32,2025-08-14,False
Budapest,35.98,2025-08-16,False
Zurich,144.58,2025-08-12,False
Cairo,179.48,2025-08-16,False
Casablanca,108.94,2025-08-13,True
Marrakech,167.99,2025-08-15,False
Tunis,183.43,2025-08-13,True
Algiers,152.92,2025-08-12,True
Tangier,135.21,2025-08-13,True
Beirut,170.18,2025-08-12,True
Amman,183.34,2025-08-13,True
Istanbul,149.32,2025-08-16,True
Doha,276.39,2025-08-12,True
Manama,389.72,2025-08-14,True
Nice,153.12,2025-08-14,True
Santorini,138.85,2025-08-16,True
Catania,177.49,2025-08-13,True
Malaga,41.29,2025-08-13,True
Dubrovnik,150.63,2025-08-12,True
Naples,80.85,2025-08-15,True
Toulon,222.47,2025-08-14,True
Sharm El Sheikh,215.22,2025-08-14,True
Hurghada,220.06,2025-08-14,True
Djerba,182.55,2025-08-12,True
Agadir,52.14,2025-08-13,True
