City,Price,Date,Beach
Paris,98.31,2025-08-14,False
Amsterdam,83.53,2025-08-13,False
Rome,58.88,2025-08-12,True
Madrid,102.25,2025-08-14,False
Lisbon,117.0,2025-08-16,True
Athens,59.18,2025-08-14,True
Barcelona,75.66,2025-08-12,True
Berlin,104.62,2025-08-12,False
Milan,62.85,2025-08-13,False
Vienna,103.68,2025-08-13,False
Brussels,144.3,2025-08-12,False
Prague,72.53,2025-08-14,False
Budapest,54.48,2025-08-16,False
Zurich,110.21,2025-08-13,False
Casablanca,96.35,2025-08-13,True
Marrakech,108.19,2025-08-16,False
Tunis,92.83,2025-08-15,True
Algiers,132.05,2025-08-14,True
Tangier,101.95,2025-08-16,True
Beirut,168.74,2025-08-14,True
Amman,182.02,2025-08-14,True
Istanbul,103.61,2025-08-15,True
Doha,233.26,2025-08-12,True
Manama,275.26,2025-08-16,True
Nice,79.58,2025-08-13,True
Santorini,113.02,2025-08-13,True
Albufeira,44.5,2025-08-12,True
Catania,52.0,2025-08-13,True
Malaga,72.53,2025-08-14,True
Dubrovnik,76.09,2025-08-12,True
Naples,77.68,2025-08-15,True
Toulon,202.29,2025-08-14,True
Sharm El Sheikh,174.05,2025-08-13,True
Hurghada,186.9,2025-08-14,True
Djerba,125.19,2025-08-16,True
Essaouira,156.72,2025-08-16,True
Agadir,111.15,2025-08-14,True
