City,Price,Date,Beach
Paris,53.56,2025-10-21,False
Amsterdam,68.59,2025-10-19,False
Rome,61.07,2025-10-21,True
Madrid,61.16,2025-10-21,False
Lisbon,73.42,2025-10-20,True
Athens,36.62,2025-10-21,True
Barcelona,30.79,2025-10-21,True
Berlin,56.55,2025-10-21,False
Milan,24.78,2025-10-21,False
Vienna,53.47,2025-10-21,False
Brussels,56.69,2025-10-21,False
Prague,35.87,2025-10-21,False
Zurich,71.42,2025-10-21,False
Cairo,129.96,2025-10-21,False
Casablanca,96.47,2025-10-20,True
Marrakech,62.75,2025-10-20,False
Tunis,90.7,2025-10-21,True
Algiers,103.41,2025-10-20,True
Tangier,62.75,2025-10-20,True
Beirut,93.42,2025-10-21,True
Amman,97.39,2025-10-18,True
Istanbul,99.52,2025-10-18,True
Doha,163.64,2025-10-18,True
Manama,150.71,2025-10-20,True
Nice,47.56,2025-10-20,True
Santorini,44.74,2025-10-19,True
Albufeira,18.55,2025-10-21,True
Catania,29.08,2025-10-21,True
Malaga,39.69,2025-10-20,True
Dubrovnik,31.09,2025-10-21,True
Naples,59.79,2025-10-21,True
Toulon,154.85,2025-10-21,True
Sharm El Sheikh,112.98,2025-10-21,True
Hurghada,103.72,2025-10-21,True
Djerba,88.63,2025-10-21,True
Essaouira,102.65,2025-10-18,True
Agadir,93.71,2025-10-21,True
