City,Price,Date,Beach
Paris,87.94,2025-07-31,False
Amsterdam,101.92,2025-07-31,False
Rome,151.87,2025-08-01,True
Madrid,161.33,2025-07-30,False
Lisbon,174.74,2025-07-28,True
Athens,165.8,2025-07-29,True
Barcelona,89.51,2025-07-28,True
Berlin,142.86,2025-08-01,False
Milan,138.85,2025-07-30,False
Vienna,201.09,2025-07-31,False
Brussels,184.69,2025-07-30,False
Prague,92.93,2025-08-01,False
Budapest,136.62,2025-08-01,False
Zurich,238.08,2025-07-28,False
Cairo,249.01,2025-08-01,False
Casablanca,204.15,2025-08-01,True
Marrakech,181.24,2025-07-28,False
Tunis,252.52,2025-07-30,True
Algiers,214.73,2025-07-28,True
Tangier,275.19,2025-07-28,True
Beirut,263.89,2025-08-01,True
Amman,307.7,2025-07-30,True
Istanbul,265.37,2025-07-31,True
Doha,332.66,2025-08-01,True
Manama,354.64,2025-07-28,True
Nice,111.9,2025-07-30,True
Santorini,221.83,2025-07-29,True
Albufeira,61.2,2025-07-31,True
Catania,202.95,2025-07-30,True
Malaga,95.77,2025-07-29,True
Dubrovnik,214.96,2025-07-28,True
Naples,173.35,2025-07-30,True
Toulon,260.12,2025-07-30,True
Sharm El Sheikh,274.13,2025-07-30,True
Hurghada,279.37,2025-07-28,True
Djerba,272.0,2025-07-30,True
Essaouira,193.7,2025-07-30,True
Agadir,184.19,2025-07-30,True
