City,Price,Date,Beach
Paris,33.07,2026-02-01,False
Amsterdam,60.89,2026-01-27,False
Rome,51.56,2026-01-30,True
Madrid,80.51,2026-02-01,False
Lisbon,68.69,2026-01-31,True
Athens,52.23,2026-01-31,True
Barcelona,56.31,2026-01-31,True
Berlin,54.19,2026-02-01,False
Milan,23.84,2026-01-30,False
Vienna,50.96,2026-02-01,False
Brussels,76.07,2026-02-01,False
Prague,51.31,2026-02-01,False
Budapest,51.98,2026-01-31,False
Zurich,103.4,2026-01-29,False
Cairo,186.74,2026-01-28,False
Casablanca,100.81,2026-01-28,True
Marrakech,40.0,2026-01-30,False
Tunis,121.51,2026-01-27,True
Algiers,108.84,2026-01-30,True
Tangier,70.63,2026-01-30,True
Beirut,115.21,2026-01-27,True
Amman,80.95,2026-01-30,True
Istanbul,134.86,2026-01-30,True
Doha,181.17,2026-01-29,True
Manama,254.22,2026-01-27,True
Nice,89.58,2026-01-30,True
Santorini,87.16,2026-01-31,True
Albufeira,62.89,2026-01-29,True
Catania,62.98,2026-01-31,True
Malaga,28.59,2026-02-01,True
Dubrovnik,77.78,2026-02-01,True
Naples,69.02,2026-02-01,True
Toulon,171.02,2026-02-01,True
Sharm El Sheikh,99.37,2026-01-29,True
Hurghada,100.18,2026-01-29,True
Djerba,106.7,2026-02-01,True
Essaouira,76.42,2026-01-27,True
Agadir,34.75,2026-01-28,True
