City,Price,Date,Beach
Paris,66.77,2026-01-26,False
Amsterdam,44.02,2026-01-28,False
Rome,47.78,2026-01-29,True
Madrid,71.2,2026-01-27,False
Lisbon,66.3,2026-01-26,True
Athens,61.1,2026-01-30,True
Barcelona,24.45,2026-01-26,True
Berlin,60.38,2026-01-26,False
Milan,68.75,2026-01-29,False
Vienna,64.27,2026-01-25,False
Brussels,44.12,2026-01-27,False
Prague,45.27,2026-01-26,False
Budapest,40.25,2026-01-30,False
Zurich,91.74,2026-01-27,False
Cairo,140.29,2026-01-26,False
Casablanca,78.38,2026-01-29,True
Marrakech,33.72,2026-01-29,False
Tunis,101.98,2026-01-26,True
Algiers,94.47,2026-01-26,True
Tangier,63.49,2026-01-27,True
Beirut,78.3,2026-01-27,True
Amman,62.75,2026-01-25,True
Istanbul,144.07,2026-01-27,True
Doha,161.08,2026-01-26,True
Manama,206.85,2026-01-27,True
Nice,77.65,2026-01-27,True
Santorini,125.57,2026-01-27,True
Albufeira,24.77,2026-01-28,True
Catania,68.16,2026-01-27,True
Malaga,24.62,2026-01-26,True
Dubrovnik,72.96,2026-01-29,True
Naples,47.85,2026-01-29,True
Toulon,187.19,2026-01-27,True
Sharm El Sheikh,110.16,2026-01-29,True
Hurghada,104.03,2026-01-28,True
Djerba,126.35,2026-01-25,True
Essaouira,58.52,2026-01-27,True
Agadir,44.51,2026-01-25,True
