City,Price,Date,Beach
Paris,102.57,2025-05-22,False
Amsterdam,58.21,2025-05-20,False
Rome,59.16,2025-05-19,True
Madrid,130.99,2025-05-20,False
Lisbon,128.26,2025-05-18,True
Athens,75.68,2025-05-19,True
Berlin,56.23,2025-05-19,False
Milan,70.14,2025-05-19,False
Vienna,57.17,2025-05-19,False
Brussels,121.87,2025-05-18,False
Prague,36.02,2025-05-18,False
Budapest,49.45,2025-05-18,False
Zurich,61.21,2025-05-19,False
Cairo,184.9,2025-05-19,False
Casablanca,174.69,2025-05-20,True
Tunis,157.19,2025-05-19,True
Algiers,209.37,2025-05-19,True
Tangier,124.74,2025-05-19,True
Amman,121.64,2025-05-18,True
Istanbul,124.83,2025-05-19,True
Doha,205.76,2025-05-18,True
Manama,167.12,2025-05-20,True
Nice,102.34,2025-05-19,True
Santorini,92.77,2025-05-18,True
Albufeira,61.35,2025-05-18,True
Catania,95.12,2025-05-20,True
Malaga,89.21,2025-05-18,True
Naples,64.17,2025-05-21,True
Toulon,217.25,2025-05-21,True
Sharm El Sheikh,175.71,2025-05-18,True
Hurghada,135.93,2025-05-19,True
Essaouira,235.81,2025-05-19,True
Agadir,136.59,2025-05-20,True
