City,Price,Date,Beach
Paris,87.72,2025-12-21,False
Amsterdam,68.27,2025-12-17,False
Rome,33.97,2025-12-22,True
Madrid,70.41,2025-12-21,False
Lisbon,93.09,2025-12-21,True
Athens,119.06,2025-12-21,True
Barcelona,82.11,2025-12-18,True
Berlin,39.79,2025-12-22,False
Milan,51.13,2025-12-22,False
Vienna,61.94,2025-12-21,False
Brussels,62.06,2025-12-17,False
Prague,61.94,2025-12-18,False
Budapest,69.86,2025-12-22,False
Zurich,101.61,2025-12-17,False
Cairo,216.91,2025-12-22,False
Casablanca,163.07,2025-12-17,True
Marrakech,81.6,2025-12-19,False
Tunis,196.34,2025-12-18,True
Algiers,150.9,2025-12-17,True
Tangier,133.45,2025-12-18,True
Beirut,211.49,2025-12-22,True
Amman,245.25,2025-12-22,True
Istanbul,158.17,2025-12-19,True
Doha,366.67,2025-12-17,True
Manama,400.08,2025-12-19,True
Nice,109.91,2025-12-20,True
Santorini,149.91,2025-12-20,True
Albufeira,44.03,2025-12-21,True
Catania,125.31,2025-12-21,True
Malaga,66.23,2025-12-18,True
Dubrovnik,116.14,2025-12-21,True
Naples,139.31,2025-12-22,True
Toulon,220.36,2025-12-19,True
Sharm El Sheikh,96.67,2025-12-22,True
Hurghada,142.37,2025-12-22,True
Djerba,226.59,2025-12-21,True
Essaouira,139.89,2025-12-22,True
Agadir,102.12,2025-12-22,True
