City,Price,Date,Beach
Paris,68.49,2025-05-17,False
Amsterdam,58.88,2025-05-14,False
Rome,48.57,2025-05-17,True
Lisbon,90.11,2025-05-14,True
Athens,30.01,2025-05-18,True
Barcelona,72.75,2025-05-14,True
Berlin,73.41,2025-05-14,False
Milan,26.77,2025-05-18,False
Vienna,52.1,2025-05-15,False
Brussels,91.2,2025-05-18,False
Prague,32.8,2025-05-14,False
Budapest,28.45,2025-05-17,False
Cairo,138.26,2025-05-14,False
Casablanca,93.92,2025-05-17,True
Marrakech,60.68,2025-05-15,False
Tunis,71.5,2025-05-16,True
Algiers,121.59,2025-05-14,True
Tangier,113.43,2025-05-15,True
Beirut,133.46,2025-05-14,True
Amman,89.37,2025-05-18,True
Istanbul,102.15,2025-05-17,True
Doha,155.74,2025-05-16,True
Manama,120.81,2025-05-16,True
Nice,96.35,2025-05-18,True
Santorini,50.27,2025-05-14,True
Albufeira,38.23,2025-05-14,True
Catania,41.77,2025-05-17,True
Malaga,54.74,2025-05-18,True
Dubrovnik,47.75,2025-05-18,True
Naples,62.94,2025-05-16,True
Toulon,149.79,2025-05-17,True
Hurghada,107.77,2025-05-16,True
Djerba,138.53,2025-05-17,True
Essaouira,295.15,2025-05-15,True
Agadir,80.19,2025-05-15,True
