City,Price,Date,Beach
Paris,57.41,2026-01-08,False
Amsterdam,54.85,2026-01-08,False
Rome,53.05,2026-01-08,True
Madrid,50.83,2026-01-08,False
Lisbon,46.45,2026-01-08,True
Athens,55.17,2026-01-08,True
Barcelona,54.53,2026-01-08,True
Berlin,46.65,2026-01-08,False
Milan,48.21,2026-01-08,False
Vienna,52.53,2026-01-08,False
Brussels,44.1,2026-01-08,False
Prague,35.68,2026-01-07,False
Budapest,36.66,2026-01-06,False
Zurich,76.39,2026-01-07,False
Cairo,138.44,2026-01-08,False
Casablanca,92.92,2026-01-07,True
Marrakech,48.32,2026-01-07,False
Tunis,108.93,2026-01-08,True
Algiers,78.03,2026-01-08,True
Tangier,50.99,2026-01-07,True
Beirut,86.42,2026-01-05,True
Amman,95.57,2026-01-07,True
Istanbul,81.02,2026-01-08,True
Doha,191.99,2026-01-08,True
Manama,137.12,2026-01-08,True
Nice,75.28,2026-01-05,True
Santorini,192.18,2026-01-04,True
Albufeira,36.91,2026-01-06,True
Catania,57.36,2026-01-07,True
Malaga,28.81,2026-01-07,True
Dubrovnik,117.38,2026-01-05,True
Naples,52.53,2026-01-08,True
Toulon,132.08,2026-01-06,True
Sharm El Sheikh,78.57,2026-01-06,True
Hurghada,84.5,2026-01-03,True
Djerba,102.5,2026-01-08,True
Essaouira,67.83,2026-01-08,True
Agadir,40.88,2026-01-06,True
