City,Price,Date,Beach
Amsterdam,45.59,2026-01-27,False
Rome,45.88,2026-01-24,True
Lisbon,50.77,2026-01-25,True
Athens,45.66,2026-01-23,True
Barcelona,24.21,2026-01-26,True
Berlin,43.42,2026-01-26,False
Milan,41.85,2026-01-23,False
Vienna,38.74,2026-01-27,False
Prague,42.81,2026-01-26,False
Budapest,27.05,2026-01-25,False
Zurich,90.06,2026-01-25,False
Cairo,139.34,2026-01-26,False
Casablanca,91.69,2026-01-24,True
Marrakech,41.07,2026-01-25,False
Tunis,92.37,2026-01-25,True
Algiers,62.86,2026-01-25,True
Beirut,78.9,2026-01-27,True
Amman,73.05,2026-01-23,True
Istanbul,126.57,2026-01-24,True
Manama,154.4,2026-01-26,True
Nice,69.34,2026-01-25,True
Santorini,80.05,2026-01-25,True
Albufeira,28.98,2026-01-24,True
Malaga,26.29,2026-01-23,True
Dubrovnik,62.82,2026-01-22,True
Naples,41.84,2026-01-25,True
Toulon,145.72,2026-01-25,True
Sharm El Sheikh,93.53,2026-01-23,True
Hurghada,108.65,2026-01-23,True
Djerba,144.81,2026-01-26,True
Essaouira,58.97,2026-01-27,True
Agadir,43.36,2026-01-22,True
