City,Price,Date,Beach
Paris,67.23,2025-10-16,False
Amsterdam,59.13,2025-10-14,False
Rome,60.9,2025-10-15,True
Madrid,48.23,2025-10-15,False
Lisbon,102.88,2025-10-13,True
Athens,69.57,2025-10-16,True
Barcelona,54.82,2025-10-15,True
Berlin,76.12,2025-10-14,False
Milan,66.71,2025-10-16,False
Vienna,35.06,2025-10-16,False
Brussels,55.8,2025-10-15,False
Prague,59.41,2025-10-15,False
Budapest,43.92,2025-10-14,False
Cairo,173.64,2025-10-15,False
Casablanca,137.79,2025-10-16,True
Marrakech,73.67,2025-10-16,False
Tunis,144.22,2025-10-14,True
Algiers,107.99,2025-10-15,True
Tangier,89.92,2025-10-13,True
Beirut,136.18,2025-10-14,True
Amman,106.0,2025-10-15,True
Istanbul,121.75,2025-10-14,True
Doha,187.74,2025-10-16,True
Manama,184.5,2025-10-16,True
Santorini,49.5,2025-10-16,True
Albufeira,63.83,2025-10-15,True
Catania,40.77,2025-10-15,True
Dubrovnik,62.77,2025-10-16,True
Toulon,170.19,2025-10-16,True
Sharm El Sheikh,127.44,2025-10-13,True
Hurghada,135.15,2025-10-15,True
Djerba,136.93,2025-10-13,True
Essaouira,64.65,2025-10-15,True
Agadir,85.63,2025-10-15,True
