City,Price,Date,Beach
Paris,50.22,2025-06-25,False
Amsterdam,61.14,2025-06-26,False
Rome,75.72,2025-06-23,True
Madrid,79.55,2025-06-23,False
Lisbon,132.43,2025-06-23,True
Athens,85.93,2025-06-24,True
Barcelona,66.1,2025-06-22,True
Berlin,45.26,2025-06-23,False
Milan,102.75,2025-06-25,False
Vienna,89.81,2025-06-25,False
Brussels,99.57,2025-06-23,False
Prague,66.1,2025-06-23,False
Budapest,62.03,2025-06-23,False
Zurich,90.28,2025-06-25,False
Cairo,152.96,2025-06-25,False
Casablanca,158.61,2025-06-24,True
Marrakech,62.39,2025-06-22,False
Tunis,204.87,2025-06-23,True
Algiers,123.82,2025-06-26,True
Tangier,181.62,2025-06-23,True
Istanbul,118.69,2025-06-23,True
Doha,162.37,2025-06-26,True
Manama,151.2,2025-06-26,True
Nice,102.76,2025-06-25,True
Santorini,102.96,2025-06-23,True
Albufeira,29.36,2025-06-24,True
Catania,86.09,2025-06-25,True
Malaga,29.36,2025-06-24,True
Dubrovnik,103.82,2025-06-23,True
Toulon,187.52,2025-06-22,True
Sharm El Sheikh,133.67,2025-06-25,True
Hurghada,93.39,2025-06-22,True
Djerba,207.76,2025-06-26,True
Essaouira,196.52,2025-06-23,True
Agadir,102.96,2025-06-24,True
