City,Price,Date,Beach
Amsterdam,92.69,2025-08-12,False
Rome,70.07,2025-08-08,True
Madrid,61.06,2025-08-11,False
Lisbon,107.52,2025-08-12,True
Athens,71.88,2025-08-08,True
Barcelona,59.89,2025-08-08,True
Milan,72.92,2025-08-11,False
Vienna,130.28,2025-08-12,False
Brussels,122.65,2025-08-12,False
Prague,98.12,2025-08-12,False
Budapest,70.39,2025-08-12,False
Zurich,104.49,2025-08-12,False
Cairo,183.3,2025-08-08,False
Casablanca,161.5,2025-08-11,True
Marrakech,107.45,2025-08-10,False
Tunis,123.65,2025-08-11,True
Algiers,151.63,2025-08-09,True
Tangier,233.8,2025-08-11,True
Beirut,165.01,2025-08-11,True
Amman,225.88,2025-08-08,True
Istanbul,153.13,2025-08-12,True
Doha,208.04,2025-08-10,True
Manama,318.63,2025-08-08,True
Nice,93.04,2025-08-12,True
Santorini,185.39,2025-08-11,True
Albufeira,46.78,2025-08-08,True
Catania,128.95,2025-08-12,True
Malaga,47.71,2025-08-09,True
Dubrovnik,50.38,2025-08-10,True
Naples,83.07,2025-08-12,True
Toulon,274.99,2025-08-12,True
Sharm El Sheikh,213.32,2025-08-12,True
Djerba,174.88,2025-08-12,True
Essaouira,170.97,2025-08-12,True
Agadir,63.67,2025-08-09,True
