City,Price,Date,Beach
Paris,102.68,2025-08-11,False
Amsterdam,93.68,2025-08-11,False
Rome,71.93,2025-08-12,True
Madrid,93.04,2025-08-12,False
Lisbon,113.92,2025-08-11,True
Athens,72.32,2025-08-11,True
Barcelona,73.52,2025-08-12,True
Berlin,109.49,2025-08-12,False
Milan,53.99,2025-08-11,False
Vienna,102.83,2025-08-11,False
Brussels,120.58,2025-08-11,False
Prague,103.32,2025-08-08,False
Budapest,89.88,2025-08-11,False
Zurich,127.49,2025-08-12,False
Cairo,202.07,2025-08-12,False
Casablanca,98.8,2025-08-08,True
Marrakech,82.75,2025-08-12,False
Tunis,118.55,2025-08-12,True
Algiers,150.44,2025-08-12,True
Tangier,188.23,2025-08-12,True
Beirut,172.02,2025-08-12,True
Amman,172.08,2025-08-10,True
Istanbul,131.31,2025-08-12,True
Doha,227.42,2025-08-11,True
Manama,263.53,2025-08-09,True
Nice,75.02,2025-08-12,True
Santorini,128.28,2025-08-12,True
Albufeira,44.11,2025-08-11,True
Malaga,69.93,2025-08-12,True
Dubrovnik,50.38,2025-08-12,True
Naples,84.77,2025-08-12,True
Toulon,180.85,2025-08-11,True
Sharm El Sheikh,195.79,2025-08-11,True
Hurghada,203.76,2025-08-12,True
Djerba,153.36,2025-08-12,True
Essaouira,163.14,2025-08-09,True
Agadir,111.89,2025-08-08,True
