City,Price,Date,Beach
Paris,42.7,2025-09-08,False
Amsterdam,66.79,2025-09-06,False
Rome,90.02,2025-09-06,True
Madrid,95.66,2025-09-05,False
Lisbon,88.86,2025-09-08,True
Athens,72.89,2025-09-07,True
Barcelona,60.15,2025-09-08,True
Berlin,83.72,2025-09-08,False
Vienna,85.45,2025-09-08,False
Brussels,75.55,2025-09-06,False
Prague,70.31,2025-09-06,False
Budapest,63.92,2025-09-06,False
Zurich,89.24,2025-09-08,False
Cairo,174.83,2025-09-04,False
Casablanca,113.92,2025-09-06,True
Marrakech,60.67,2025-09-08,False
Tunis,131.06,2025-09-06,True
Algiers,138.78,2025-09-07,True
Beirut,139.72,2025-09-08,True
Amman,111.61,2025-09-08,True
Istanbul,104.56,2025-09-08,True
Doha,175.1,2025-09-06,True
Manama,206.47,2025-09-05,True
Nice,90.23,2025-09-07,True
Santorini,95.3,2025-09-04,True
Albufeira,71.07,2025-09-06,True
Catania,77.21,2025-09-08,True
Malaga,86.73,2025-09-08,True
Dubrovnik,70.56,2025-09-04,True
Naples,102.58,2025-09-08,True
Toulon,133.07,2025-09-06,True
Sharm El Sheikh,149.36,2025-09-05,True
Djerba,122.09,2025-09-08,True
Essaouira,86.88,2025-09-08,True
Agadir,50.11,2025-09-06,True
