City,Price,Date,Beach
Paris,40.2,2025-05-05,False
Amsterdam,155.32,2025-05-01,False
Rome,107.82,2025-05-01,True
Madrid,181.46,2025-05-01,False
Lisbon,164.42,2025-05-03,True
Athens,106.56,2025-05-03,True
Berlin,67.48,2025-05-05,False
Milan,107.82,2025-05-01,False
Vienna,187.51,2025-05-05,False
Prague,37.63,2025-05-01,False
Budapest,50.51,2025-05-03,False
Zurich,151.25,2025-05-05,False
Cairo,181.14,2025-05-03,False
Casablanca,144.79,2025-05-05,True
Marrakech,163.94,2025-05-05,False
Tunis,156.27,2025-05-05,True
Algiers,129.81,2025-05-05,True
Tangier,175.81,2025-05-03,True
Beirut,147.95,2025-05-05,True
Amman,182.55,2025-05-01,True
Istanbul,107.9,2025-05-03,True
Doha,269.46,2025-05-04,True
Nice,121.98,2025-05-03,True
Santorini,207.28,2025-05-03,True
Catania,175.4,2025-05-03,True
Malaga,81.86,2025-05-05,True
Dubrovnik,172.06,2025-05-01,True
Naples,61.48,2025-05-02,True
Toulon,238.3,2025-05-01,True
Sharm El Sheikh,201.96,2025-05-04,True
Hurghada,172.62,2025-05-05,True
Djerba,161.18,2025-05-05,True
Essaouira,247.28,2025-05-02,True
Agadir,173.92,2025-05-01,True
