City,Price,Date,Beach
Paris,46.73,2025-09-11,False
Amsterdam,53.75,2025-09-10,False
Rome,105.48,2025-09-09,True
Madrid,49.51,2025-09-10,False
Lisbon,90.52,2025-09-09,True
Athens,111.52,2025-09-11,True
Berlin,49.37,2025-09-08,False
Milan,100.4,2025-09-08,False
Vienna,90.2,2025-09-08,False
Brussels,75.95,2025-09-08,False
Prague,65.06,2025-09-08,False
Budapest,41.26,2025-09-12,False
Zurich,96.84,2025-09-10,False
Cairo,131.55,2025-09-08,False
Casablanca,93.82,2025-09-10,True
Marrakech,49.34,2025-09-10,False
Tunis,124.44,2025-09-08,True
Algiers,90.45,2025-09-08,True
Tangier,71.33,2025-09-10,True
Beirut,129.35,2025-09-10,True
Amman,132.32,2025-09-10,True
Istanbul,108.46,2025-09-08,True
Doha,185.92,2025-09-08,True
Manama,190.76,2025-09-12,True
Nice,81.88,2025-09-08,True
Santorini,109.79,2025-09-08,True
Albufeira,40.51,2025-09-10,True
Catania,78.25,2025-09-08,True
Malaga,55.01,2025-09-09,True
Dubrovnik,59.85,2025-09-10,True
Naples,104.67,2025-09-12,True
Toulon,163.14,2025-09-09,True
Sharm El Sheikh,134.76,2025-09-12,True
Hurghada,124.71,2025-09-12,True
Djerba,134.44,2025-09-08,True
Essaouira,62.77,2025-09-10,True
Agadir,81.67,2025-09-08,True
