City,Price,Date,Beach
Paris,44.88,2026-02-24,False
Amsterdam,68.31,2026-02-24,False
Rome,27.84,2026-02-23,True
Madrid,82.85,2026-02-24,False
Lisbon,80.4,2026-02-24,True
Athens,128.69,2026-02-21,True
Barcelona,83.9,2026-02-24,True
Berlin,79.46,2026-02-24,False
Milan,23.82,2026-02-23,False
Vienna,83.39,2026-02-23,False
Brussels,51.22,2026-02-23,False
Prague,36.04,2026-02-19,False
Budapest,80.86,2026-02-23,False
Zurich,78.32,2026-02-24,False
Cairo,176.83,2026-02-24,False
Casablanca,85.81,2026-02-23,True
Marrakech,46.28,2026-02-23,False
Tunis,98.3,2026-02-23,True
Algiers,111.58,2026-02-21,True
Tangier,76.91,2026-02-22,True
Beirut,119.66,2026-02-21,True
Amman,91.67,2026-02-23,True
Istanbul,160.61,2026-02-24,True
Doha,203.0,2026-02-24,True
Manama,112.44,2026-02-21,True
Nice,113.18,2026-02-23,True
Santorini,182.58,2026-02-23,True
Albufeira,55.39,2026-02-24,True
Catania,83.79,2026-02-23,True
Malaga,57.85,2026-02-22,True
Dubrovnik,174.37,2026-02-20,True
Naples,98.87,2026-02-23,True
Toulon,187.73,2026-02-22,True
Sharm El Sheikh,110.3,2026-02-23,True
Hurghada,93.2,2026-02-21,True
Djerba,171.56,2026-02-24,True
Essaouira,96.03,2026-02-23,True
Agadir,44.85,2026-02-24,True
