City,Price,Date,Beach
Paris,44.75,2025-11-09,False
Amsterdam,67.05,2025-11-10,False
Madrid,104.27,2025-11-08,False
Berlin,72.92,2025-11-08,False
Milan,53.42,2025-11-10,False
Vienna,89.51,2025-11-06,False
Brussels,72.25,2025-11-08,False
Prague,46.18,2025-11-06,False
Budapest,71.22,2025-11-08,False
Zurich,115.54,2025-11-10,False
Cairo,164.41,2025-11-06,False
Casablanca,122.44,2025-11-07,True
Marrakech,52.92,2025-11-07,False
Tunis,107.19,2025-11-10,True
Algiers,90.24,2025-11-10,True
Tangier,72.86,2025-11-07,True
Amman,81.94,2025-11-08,True
Manama,151.23,2025-11-10,True
Nice,77.49,2025-11-08,True
Santorini,125.04,2025-11-10,True
Albufeira,41.48,2025-11-08,True
Catania,77.38,2025-11-08,True
Malaga,35.45,2025-11-09,True
Dubrovnik,89.26,2025-11-09,True
Naples,67.82,2025-11-08,True
Toulon,218.53,2025-11-09,True
Sharm El Sheikh,120.74,2025-11-08,True
Djerba,107.04,2025-11-10,True
Essaouira,87.95,2025-11-10,True
Agadir,33.25,2025-11-09,True
