City,Price,Date,Beach
Paris,50.78,2025-04-23,False
Amsterdam,60.55,2025-04-20,False
Rome,91.78,2025-04-21,True
Madrid,136.62,2025-04-22,False
Lisbon,82.58,2025-04-22,True
Athens,116.84,2025-04-22,True
Barcelona,64.52,2025-04-24,True
Berlin,71.52,2025-04-23,False
Milan,106.1,2025-04-23,False
Vienna,148.68,2025-04-23,False
Brussels,171.38,2025-04-23,False
Prague,42.02,2025-04-20,False
Budapest,36.51,2025-04-22,False
Zurich,128.27,2025-04-22,False
Cairo,192.58,2025-04-22,False
Casablanca,112.44,2025-04-20,True
Marrakech,61.21,2025-04-21,False
Tunis,165.68,2025-04-24,True
Algiers,124.51,2025-04-24,True
Tangier,92.42,2025-04-20,True
Beirut,203.12,2025-04-22,True
Amman,161.33,2025-04-21,True
Istanbul,203.16,2025-04-20,True
Doha,185.02,2025-04-22,True
Manama,133.3,2025-04-22,True
Nice,128.98,2025-04-24,True
Santorini,128.18,2025-04-23,True
Albufeira,42.97,2025-04-22,True
Catania,133.63,2025-04-24,True
Malaga,54.6,2025-04-22,True
Dubrovnik,148.0,2025-04-24,True
Naples,92.11,2025-04-22,True
Toulon,220.58,2025-04-23,True
Sharm El Sheikh,164.65,2025-04-22,True
Hurghada,132.65,2025-04-21,True
Djerba,186.54,2025-04-24,True
Essaouira,198.43,2025-04-20,True
Agadir,45.12,2025-04-20,True
