City,Price,Date,Beach
Paris,47.04,2025-09-13,False
Amsterdam,55.91,2025-09-14,False
Rome,58.87,2025-09-14,True
Madrid,52.66,2025-09-13,False
Lisbon,108.12,2025-09-13,True
Athens,91.29,2025-09-11,True
Barcelona,42.32,2025-09-14,True
Berlin,48.8,2025-09-10,False
Milan,48.16,2025-09-14,False
Vienna,77.07,2025-09-10,False
Brussels,66.01,2025-09-13,False
Prague,53.15,2025-09-13,False
Budapest,62.83,2025-09-12,False
Zurich,61.83,2025-09-12,False
Cairo,131.44,2025-09-10,False
Casablanca,91.65,2025-09-13,True
Marrakech,79.06,2025-09-10,False
Tunis,105.18,2025-09-11,True
Algiers,102.21,2025-09-13,True
Tangier,72.91,2025-09-11,True
Beirut,121.73,2025-09-10,True
Amman,128.13,2025-09-12,True
Istanbul,86.48,2025-09-10,True
Doha,152.56,2025-09-10,True
Manama,158.08,2025-09-12,True
Nice,73.87,2025-09-14,True
Santorini,70.09,2025-09-14,True
Albufeira,49.01,2025-09-11,True
Catania,72.18,2025-09-14,True
Malaga,54.45,2025-09-14,True
Dubrovnik,59.26,2025-09-14,True
Naples,51.64,2025-09-13,True
Toulon,182.92,2025-09-10,True
Sharm El Sheikh,103.96,2025-09-11,True
Hurghada,110.39,2025-09-13,True
Djerba,93.5,2025-09-12,True
Essaouira,62.66,2025-09-14,True
Agadir,74.21,2025-09-14,True
