City,Price,Date,Beach
Paris,37.26,2025-10-01,False
Amsterdam,58.14,2025-10-01,False
Rome,66.87,2025-10-01,True
Madrid,84.47,2025-10-01,False
Lisbon,86.38,2025-10-01,True
Athens,90.3,2025-10-04,True
Barcelona,66.15,2025-10-02,True
Berlin,65.16,2025-10-01,False
Vienna,69.1,2025-10-04,False
Brussels,55.08,2025-10-02,False
Prague,60.87,2025-10-04,False
Budapest,36.73,2025-10-04,False
Zurich,132.14,2025-10-02,False
Cairo,181.47,2025-10-01,False
Casablanca,92.23,2025-10-01,True
Marrakech,84.42,2025-10-02,False
Tunis,141.95,2025-10-04,True
Algiers,120.23,2025-10-02,True
Tangier,87.95,2025-10-01,True
Beirut,132.31,2025-10-02,True
Amman,130.24,2025-10-01,True
Istanbul,107.82,2025-10-04,True
Doha,174.91,2025-10-04,True
Manama,161.28,2025-10-02,True
Nice,68.83,2025-10-04,True
Santorini,111.1,2025-10-01,True
Albufeira,55.44,2025-10-01,True
Catania,93.77,2025-10-01,True
Naples,55.38,2025-10-05,True
Toulon,195.01,2025-10-05,True
Sharm El Sheikh,126.42,2025-10-04,True
Hurghada,122.15,2025-10-02,True
Djerba,151.27,2025-10-05,True
Agadir,47.01,2025-10-01,True
