City,Price,Date,Beach
Paris,87.76,2025-05-22,False
Amsterdam,54.03,2025-05-22,False
Rome,112.68,2025-05-26,True
Madrid,137.55,2025-05-26,False
Lisbon,112.73,2025-05-26,True
Athens,172.18,2025-05-25,True
Barcelona,93.02,2025-05-26,True
Berlin,62.95,2025-05-26,False
Milan,101.45,2025-05-26,False
Vienna,153.65,2025-05-26,False
Brussels,193.06,2025-05-24,False
Prague,59.97,2025-05-25,False
Budapest,79.62,2025-05-26,False
Zurich,139.7,2025-05-25,False
Cairo,195.55,2025-05-26,False
Casablanca,177.21,2025-05-26,True
Marrakech,195.44,2025-05-23,False
Tunis,222.85,2025-05-26,True
Algiers,176.91,2025-05-25,True
Tangier,178.66,2025-05-26,True
Amman,226.99,2025-05-26,True
Istanbul,317.08,2025-05-23,True
Manama,226.96,2025-05-26,True
Santorini,180.28,2025-05-25,True
Albufeira,105.76,2025-05-25,True
Catania,111.77,2025-05-23,True
Dubrovnik,237.62,2025-05-25,True
Naples,143.98,2025-05-26,True
Toulon,218.9,2025-05-25,True
Hurghada,165.7,2025-05-26,True
Djerba,209.76,2025-05-24,True
Essaouira,315.02,2025-05-24,True
