City,Price,Date,Beach
Paris,51.64,2026-01-24,False
Amsterdam,42.34,2026-01-20,False
Rome,45.53,2026-01-23,True
Madrid,26.83,2026-01-24,False
Lisbon,46.01,2026-01-20,True
Athens,52.44,2026-01-23,True
Barcelona,30.09,2026-01-23,True
Berlin,23.71,2026-01-22,False
Milan,53.36,2026-01-19,False
Vienna,40.19,2026-01-22,False
Brussels,43.71,2026-01-23,False
Prague,39.31,2026-01-21,False
Budapest,21.91,2026-01-21,False
Zurich,62.49,2026-01-24,False
Cairo,120.79,2026-01-22,False
Casablanca,70.59,2026-01-24,True
Marrakech,40.49,2026-01-20,False
Tunis,87.19,2026-01-23,True
Algiers,60.98,2026-01-23,True
Tangier,43.17,2026-01-23,True
Beirut,83.83,2026-01-23,True
Amman,41.1,2026-01-19,True
Istanbul,71.19,2026-01-22,True
Doha,135.4,2026-01-22,True
Manama,146.59,2026-01-22,True
Nice,62.27,2026-01-23,True
Santorini,88.32,2026-01-21,True
Albufeira,42.26,2026-01-22,True
Catania,61.56,2026-01-24,True
Malaga,23.88,2026-01-24,True
Dubrovnik,51.52,2026-01-24,True
Naples,27.81,2026-01-22,True
Toulon,189.01,2026-01-24,True
Sharm El Sheikh,67.25,2026-01-23,True
Hurghada,90.37,2026-01-21,True
Djerba,114.72,2026-01-24,True
Essaouira,39.33,2026-01-20,True
Agadir,45.51,2026-01-24,True
