City,Price,Date,Beach
Paris,55.19,2026-02-02,False
Amsterdam,49.43,2026-02-03,False
Rome,55.08,2026-02-02,True
Madrid,29.36,2026-02-03,False
Lisbon,51.78,2026-02-02,True
Athens,59.0,2026-02-01,True
Barcelona,26.4,2026-01-31,True
Berlin,26.66,2026-02-02,False
Milan,25.31,2026-01-31,False
Vienna,41.58,2026-02-01,False
Brussels,71.13,2026-02-03,False
Prague,22.11,2026-02-01,False
Budapest,22.11,2026-02-02,False
Zurich,55.37,2026-02-02,False
Cairo,139.94,2026-02-02,False
Casablanca,85.07,2026-02-03,True
Marrakech,44.47,2026-01-31,False
Tunis,81.2,2026-02-01,True
Algiers,70.63,2026-01-31,True
Tangier,28.43,2026-02-03,True
Beirut,83.21,2026-02-01,True
Amman,50.39,2026-02-02,True
Istanbul,84.98,2026-02-03,True
Doha,173.18,2026-02-02,True
Manama,152.36,2026-02-02,True
Nice,65.08,2026-02-01,True
Santorini,147.77,2026-02-02,True
Albufeira,32.82,2026-02-01,True
Catania,48.32,2026-02-02,True
Malaga,26.74,2026-01-31,True
Dubrovnik,45.03,2026-01-31,True
Naples,25.38,2026-01-31,True
Toulon,171.47,2026-02-01,True
Sharm El Sheikh,73.34,2026-02-01,True
Hurghada,91.58,2026-02-01,True
Djerba,55.82,2026-02-02,True
Essaouira,52.33,2026-02-03,True
Agadir,40.35,2026-02-03,True
