City,Price,Date,Beach
Paris,79.64,2026-02-11,False
Amsterdam,71.57,2026-02-13,False
Rome,68.31,2026-02-11,True
Madrid,104.39,2026-02-10,False
Lisbon,138.56,2026-02-15,True
Athens,149.57,2026-02-15,True
Barcelona,89.72,2026-02-11,True
Berlin,73.71,2026-02-14,False
Milan,55.2,2026-02-13,False
Vienna,104.23,2026-02-13,False
Brussels,61.62,2026-02-14,False
Prague,47.55,2026-02-15,False
Budapest,110.8,2026-02-13,False
Zurich,154.24,2026-02-10,False
Cairo,248.66,2026-02-10,False
Casablanca,118.01,2026-02-11,True
Marrakech,100.95,2026-02-15,False
Tunis,144.12,2026-02-15,True
Algiers,159.69,2026-02-11,True
Tangier,101.18,2026-02-11,True
Beirut,213.3,2026-02-11,True
Amman,158.54,2026-02-11,True
Istanbul,128.89,2026-02-11,True
Doha,303.69,2026-02-12,True
Manama,292.02,2026-02-11,True
Nice,141.3,2026-02-12,True
Santorini,208.8,2026-02-11,True
Albufeira,94.19,2026-02-10,True
Catania,139.55,2026-02-15,True
Malaga,107.71,2026-02-11,True
Dubrovnik,195.93,2026-02-15,True
Naples,112.79,2026-02-15,True
Toulon,226.75,2026-02-11,True
Sharm El Sheikh,193.35,2026-02-13,True
Hurghada,154.51,2026-02-11,True
Djerba,249.92,2026-02-15,True
Essaouira,156.27,2026-02-14,True
Agadir,50.84,2026-02-11,True
