City,Price,Date,Beach
Paris,68.58,2025-06-17,False
Amsterdam,54.51,2025-06-18,False
Rome,49.06,2025-06-17,True
Madrid,76.99,2025-06-17,False
Lisbon,104.85,2025-06-17,True
Athens,59.57,2025-06-17,True
Barcelona,53.18,2025-06-17,True
Berlin,88.9,2025-06-17,False
Milan,40.6,2025-06-18,False
Vienna,54.16,2025-06-17,False
Brussels,93.2,2025-06-17,False
Prague,38.52,2025-06-18,False
Budapest,36.33,2025-06-17,False
Zurich,73.31,2025-06-19,False
Cairo,143.96,2025-06-18,False
Casablanca,109.34,2025-06-17,True
Marrakech,49.83,2025-06-17,False
Tunis,91.56,2025-06-15,True
Algiers,115.14,2025-06-17,True
Tangier,119.74,2025-06-19,True
Beirut,172.96,2025-06-17,True
Amman,110.03,2025-06-17,True
Istanbul,55.1,2025-06-18,True
Doha,152.64,2025-06-19,True
Manama,123.77,2025-06-16,True
Nice,73.29,2025-06-18,True
Santorini,79.8,2025-06-15,True
Albufeira,35.92,2025-06-16,True
Catania,51.13,2025-06-18,True
Malaga,40.15,2025-06-17,True
Dubrovnik,48.15,2025-06-17,True
Naples,40.99,2025-06-16,True
Toulon,113.21,2025-06-17,True
Sharm El Sheikh,116.92,2025-06-19,True
Hurghada,110.72,2025-06-18,True
Djerba,104.67,2025-06-17,True
Essaouira,177.4,2025-06-16,True
Agadir,77.68,2025-06-18,True
