City,Price,Date,Beach
Paris,56.1,2025-05-06,False
Amsterdam,64.04,2025-05-09,False
Rome,67.99,2025-05-09,True
Madrid,66.66,2025-05-08,False
Athens,123.33,2025-05-09,True
Barcelona,99.74,2025-05-08,True
Berlin,66.03,2025-05-06,False
Milan,99.74,2025-05-07,False
Vienna,91.16,2025-05-06,False
Brussels,118.68,2025-05-08,False
Prague,49.15,2025-05-07,False
Budapest,99.74,2025-05-08,False
Zurich,88.86,2025-05-05,False
Cairo,150.74,2025-05-08,False
Casablanca,135.28,2025-05-06,True
Marrakech,139.13,2025-05-08,False
Algiers,111.51,2025-05-06,True
Tangier,115.71,2025-05-07,True
Beirut,160.27,2025-05-08,True
Amman,185.35,2025-05-08,True
Doha,178.56,2025-05-08,True
Manama,181.43,2025-05-09,True
Nice,96.53,2025-05-09,True
Santorini,57.14,2025-05-08,True
Albufeira,53.2,2025-05-05,True
Catania,82.32,2025-05-07,True
Malaga,90.79,2025-05-08,True
Dubrovnik,88.22,2025-05-07,True
Naples,79.89,2025-05-06,True
Toulon,202.4,2025-05-07,True
Hurghada,149.72,2025-05-09,True
Djerba,153.36,2025-05-09,True
Essaouira,240.34,2025-05-08,True
Agadir,53.06,2025-05-07,True
